,sim_id,p_SES_high,epsilon,rho,H_Share,Exposure,Friend_Bias,N_exposure,Degree,Network_SES_assortativity,Network_H_Share_H,Network_H_Share_L,Network_Degree,Network_Clustering,Predicted_H_Share,Predicted_Exposure,Predicted_Friend_Bias
1,fugZgDsb,0.5,1.951985861404677,1.4802422133267807,0.29411764705882354,0.8,0.9632352941176471,20,17,0.35152834746137285,0.5973901485478951,0.23008437476946395,29.04,0.3497296112493304,0.228851067041699,0.67751002,0.24101999
0,yLEuJSjL,0.5,0.9043447625758168,1.320232756812479,0.16666666666666666,0.42105263157894735,0.9583333333333334,20,18,0.07876245452491672,0.47790770952992556,0.3850571065440153,29.02,0.3387624150852856,0.3977442593288006,1.05023,0.13200000000000003
1,yLEuJSjL,0.5,0.9043447625758168,1.320232756812479,0.42105263157894735,0.9,0.9532163742690059,20,19,0.07876245452491672,0.47790770952992556,0.3850571065440153,29.02,0.3387624150852856,0.3977442593288006,1.05023,0.13200000000000003
0,CIzhfMmA,0.5,0.6544786737698953,1.6260696998672717,0.38461538461538464,1.1578947368421053,0.965034965034965,20,13,0.03415553629487639,0.5846143839096386,0.5481883038330456,25.88,0.3102450612757274,0.3717060837240469,1.20884,0.19850001000000003
1,CIzhfMmA,0.5,0.6544786737698953,1.6260696998672717,0.6,1.368421052631579,0.9538461538461539,20,15,0.03415553629487639,0.5846143839096386,0.5481883038330456,25.88,0.3102450612757274,0.3717060837240469,1.20884,0.19850001000000003
0,GpQpwRJV,0.5,0.49056831718041716,1.516997993206928,0.8,1.6666666666666667,0.9466666666666667,20,15,-0.0875138666337978,0.4296173853525152,0.5261451772656469,25.5,0.3012955213164611,0.44224517962726606,1.3417701,0.14541000000000004
1,GpQpwRJV,0.5,0.49056831718041716,1.516997993206928,0.47058823529411764,1.0526315789473684,0.9529411764705882,20,17,-0.0875138666337978,0.4296173853525152,0.5261451772656469,25.5,0.3012955213164611,0.44224517962726606,1.3417701,0.14541000000000004
0,oYoATYvL,0.5,0.7315267737327389,1.2315293238041376,0.47058823529411764,1.0526315789473684,0.9529411764705882,20,17,-0.06624006837260343,0.4559868830005352,0.532425661502006,29.6,0.3542720064400755,0.4689494507658589,1.15505,0.08910000299999996
1,oYoATYvL,0.5,0.7315267737327389,1.2315293238041376,0.47058823529411764,1.1,0.9572192513368984,20,17,-0.06624006837260343,0.4559868830005352,0.532425661502006,29.6,0.3542720064400755,0.4689494507658589,1.15505,0.08910000299999996
0,vbIYJYQw,0.5,2.1265145031660495,1.286090865717963,0.375,0.9473684210526315,0.9583333333333334,20,16,0.3812226204699322,0.7446232664642766,0.33734175503310104,29.7,0.37596022904076115,0.24869548375296627,0.63968998,0.16288999999999998
